,balance_of_Token_A,balance_of_Token_B,weight_of_token_A,weight_of_token_B,swap_fee,amount_token_B,price_of_token_B,simulation,subset,run,substep,timestep,par_weight_token_B
346,43.60969592,143,0.5,0.5,0,1,1,0,3,0,1,43,0.6633333333
347,42.2982935,144,0.5,0.5,0,1,1,0,3,0,1,44,0.6633333333
348,40.98689108,145,0.5,0.5,0,1,1,0,3,0,1,45,0.6633333333
349,39.67548866,146,0.5,0.5,0,1,1,0,3,0,1,46,0.6633333333
350,38.36408624,147,0.5,0.5,0,1,1,0,3,0,1,47,0.6633333333
351,37.05268382,148,0.5,0.5,0,1,1,0,3,0,1,48,0.6633333333
352,35.7412814,149,0.5,0.5,0,1,1,0,3,0,1,49,0.6633333333
353,34.42987898,150,0.5,0.5,0,1,1,0,3,0,1,50,0.6633333333
354,33.11847656,151,0.5,0.5,0,1,1,0,3,0,1,51,0.6633333333
355,31.80707414,152,0.5,0.5,0,1,1,0,3,0,1,52,0.6633333333
356,30.49567172,153,0.5,0.5,0,1,1,0,3,0,1,53,0.6633333333
357,29.1842693,154,0.5,0.5,0,1,1,0,3,0,1,54,0.6633333333
358,27.87286688,155,0.5,0.5,0,1,1,0,3,0,1,55,0.6633333333
359,26.56146446,156,0.5,0.5,0,1,1,0,3,0,1,56,0.6633333333
360,25.25006204,157,0.5,0.5,0,1,1,0,3,0,1,57,0.6633333333
361,23.93865961,158,0.5,0.5,0,1,1,0,3,0,1,58,0.6633333333
362,22.62725719,159,0.5,0.5,0,1,1,0,3,0,1,59,0.6633333333
363,21.31585477,160,0.5,0.5,0,1,1,0,3,0,1,60,0.6633333333
364,20.00445235,161,0.5,0.5,0,1,1,0,3,0,1,61,0.6633333333
365,18.69304993,162,0.5,0.5,0,1,1,0,3,0,1,62,0.6633333333
366,17.38164751,163,0.5,0.5,0,1,1,0,3,0,1,63,0.6633333333
367,16.07024509,164,0.5,0.5,0,1,1,0,3,0,1,64,0.6633333333
368,14.75884267,165,0.5,0.5,0,1,1,0,3,0,1,65,0.6633333333
369,13.44744025,166,0.5,0.5,0,1,1,0,3,0,1,66,0.6633333333
370,12.13603783,167,0.5,0.5,0,1,1,0,3,0,1,67,0.6633333333
371,10.82463541,168,0.5,0.5,0,1,1,0,3,0,1,68,0.6633333333
372,9.51323299,169,0.5,0.5,0,1,1,0,3,0,1,69,0.6633333333
373,8.20183057,170,0.5,0.5,0,1,1,0,3,0,1,70,0.6633333333
374,6.890428149,171,0.5,0.5,0,1,1,0,3,0,1,71,0.6633333333
375,5.579025729,172,0.5,0.5,0,1,1,0,3,0,1,72,0.6633333333
376,4.267623308,173,0.5,0.5,0,1,1,0,3,0,1,73,0.6633333333
377,2.956220888,174,0.5,0.5,0,1,1,0,3,0,1,74,0.6633333333
378,1.644818467,175,0.5,0.5,0,1,1,0,3,0,1,75,0.6633333333
379,0.333416047,176,0.5,0.5,0,1,1,0,3,0,1,76,0.6633333333
380,-0.9779863734,177,0.5,0.5,0,1,1,0,3,0,1,77,0.6633333333
381,-2.289388794,178,0.5,0.5,0,1,1,0,3,0,1,78,0.6633333333
382,-3.600791214,179,0.5,0.5,0,1,1,0,3,0,1,79,0.6633333333
383,-4.912193635,180,0.5,0.5,0,1,1,0,3,0,1,80,0.6633333333
384,-6.223596055,181,0.5,0.5,0,1,1,0,3,0,1,81,0.6633333333
385,-7.534998476,182,0.5,0.5,0,1,1,0,3,0,1,82,0.6633333333
386,-8.846400896,183,0.5,0.5,0,1,1,0,3,0,1,83,0.6633333333
387,-10.15780332,184,0.5,0.5,0,1,1,0,3,0,1,84,0.6633333333
388,-11.46920574,185,0.5,0.5,0,1,1,0,3,0,1,85,0.6633333333
389,-12.78060816,186,0.5,0.5,0,1,1,0,3,0,1,86,0.6633333333
390,-14.09201058,187,0.5,0.5,0,1,1,0,3,0,1,87,0.6633333333
391,-15.403413,188,0.5,0.5,0,1,1,0,3,0,1,88,0.6633333333
392,-16.71481542,189,0.5,0.5,0,1,1,0,3,0,1,89,0.6633333333
393,-18.02621784,190,0.5,0.5,0,1,1,0,3,0,1,90,0.6633333333
394,-19.33762026,191,0.5,0.5,0,1,1,0,3,0,1,91,0.6633333333
395,-20.64902268,192,0.5,0.5,0,1,1,0,3,0,1,92,0.6633333333
396,-21.9604251,193,0.5,0.5,0,1,1,0,3,0,1,93,0.6633333333
397,-23.27182752,194,0.5,0.5,0,1,1,0,3,0,1,94,0.6633333333
398,-24.58322994,195,0.5,0.5,0,1,1,0,3,0,1,95,0.6633333333
399,-25.89463236,196,0.5,0.5,0,1,1,0,3,0,1,96,0.6633333333
400,-27.20603478,197,0.5,0.5,0,1,1,0,3,0,1,97,0.6633333333
401,-28.5174372,198,0.5,0.5,0,1,1,0,3,0,1,98,0.6633333333
402,-29.82883962,199,0.5,0.5,0,1,1,0,3,0,1,99,0.6633333333
403,-31.14024204,200,0.5,0.5,0,1,1,0,3,0,1,100,0.6633333333
404,100,100,0.5,0.5,0,1,1,0,4,0,0,0,0.7177777778
405,98.58172832,101,0.5,0.5,0,1,1,0,4,0,1,1,0.7177777778
406,97.16345663,102,0.5,0.5,0,1,1,0,4,0,1,2,0.7177777778
407,95.74518495,103,0.5,0.5,0,1,1,0,4,0,1,3,0.7177777778
408,94.32691327,104,0.5,0.5,0,1,1,0,4,0,1,4,0.7177777778
409,92.90864159,105,0.5,0.5,0,1,1,0,4,0,1,5,0.7177777778
410,91.4903699,106,0.5,0.5,0,1,1,0,4,0,1,6,0.7177777778
411,90.07209822,107,0.5,0.5,0,1,1,0,4,0,1,7,0.7177777778
412,88.65382654,108,0.5,0.5,0,1,1,0,4,0,1,8,0.7177777778
413,87.23555486,109,0.5,0.5,0,1,1,0,4,0,1,9,0.7177777778
414,85.81728317,110,0.5,0.5,0,1,1,0,4,0,1,10,0.7177777778
415,84.39901149,111,0.5,0.5,0,1,1,0,4,0,1,11,0.7177777778
416,82.98073981,112,0.5,0.5,0,1,1,0,4,0,1,12,0.7177777778
417,81.56246812,113,0.5,0.5,0,1,1,0,4,0,1,13,0.7177777778
418,80.14419644,114,0.5,0.5,0,1,1,0,4,0,1,14,0.7177777778
419,78.72592476,115,0.5,0.5,0,1,1,0,4,0,1,15,0.7177777778
420,77.30765308,116,0.5,0.5,0,1,1,0,4,0,1,16,0.7177777778
